"features"	"1_Henry_IV"	"2_Henry_IV"	"2_Henry_VI"	"3_Henry_VI"	"A_Midsummer_Night's_Dream"	"All's_Well_That_Ends_Well"	"Antony_and_Cleopatra"	"As_You_Like_It"	"Coriolanus"	"Cymbeline"	"Hamlet"	"Henry_V"	"Julius_Caesar"	"King_John"	"King_Lear"	"Love's_Labours_Lost"	"Much_Ado_About_Nothing"	"Othello"	"Richard_II"	"Richard_III"	"Romeo_and_Juliet"	"The_Comedy_of_Errors"	"The_Merchant_of_Venice"	"The_Merry_Wives_of_Windsor"	"The_Taming_of_the_Shrew"	"The_Tempest"	"The_Two_Gentlemen_of_Verona"	"The_Winter's_Tale"	"Troilus_and_Cressida"	"Twelfth_Night"
"e e"	0.656133390669866	0.638306103237953	0.684189222714038	0.681061309166348	0.76555023923445	0.560902166853634	0.696944584074884	0.655132934741127	0.516676212178448	0.60106829547252	0.627738257879116	0.518417462482947	0.59408676429953	0.53390533748767	0.681923416913385	0.731692193216345	0.526281057181509	0.648647254532793	0.63884534618911	0.635047315015392	0.708304697252339	0.619888896836182	0.587087279242385	0.589025357217988	0.663603879530373	0.723724334214271	0.64636370846221	0.772526442629535	0.764695507571367	0.641648843087692
"m a"	0.546546629860312	0.600910392139164	0.620209696162534	0.559589452421248	0.553802300722793	0.709984058569995	0.669773255261049	0.686935504388755	0.643408113278822	0.661905167483909	0.664248362933999	0.612675182934392	0.599267753523073	0.53860245189372	0.645441917243121	0.674334966205742	0.768799287293365	0.56095736724009	0.533849930495992	0.510774142059058	0.673240108279451	0.784397873304246	0.609482979267981	0.823664579186692	0.739350228062375	0.536694450091482	0.70584503132683	0.585085018074709	0.536672629695885	0.862602301451222
"f o"	0.585387507109268	0.584146797508672	0.759920090877042	0.865316372768466	0.612847398961621	0.600755741866919	0.615430597633377	0.752130772166391	0.619036593836443	0.573083334347281	0.562962265039808	0.6201165819174	0.533641890024869	0.596533529568335	0.593525936943131	0.708439263347182	0.610420034975418	0.612539653882857	0.669900328295525	0.605404172842321	0.615734182363914	0.679493598455046	0.695866393652419	0.661844426104827	0.638903983269937	0.591583655214475	0.771274486477913	0.607845762484938	0.48502103857492	0.724727343432379
"l o"	0.571515765234641	0.647332654192833	0.73250029378354	0.663318228967626	0.883640435712104	0.636181141878727	0.512179548140802	0.593117923928253	0.388725735105955	0.529280786499081	0.711358175908042	0.600272851296044	0.540549875656259	0.544865271101787	0.632813705818799	0.736342779190178	0.615369386610354	0.647357697366724	0.625536068143504	0.812906168053814	0.677447858956197	0.410080347137782	0.567890964934733	0.466042040875771	0.520344481219846	0.548892051229925	0.876358156872076	0.597134823938948	0.607221144397692	0.579781874745903
"e l"	0.599259248983895	0.598331377580626	0.566675806599031	0.54730578151444	0.549730224982185	0.655369900218457	0.629016262040295	0.559725225798244	0.603195106198896	0.512246462335893	0.666603853582701	0.559345156889495	0.585451782260293	0.518248289467504	0.572478917902594	0.556520121535313	0.640116144785033	0.646068140200655	0.57673538197628	0.62934671075134	0.593292845421266	0.596047016188637	0.627079600716662	0.671553635289739	0.66854385878246	0.652571660906688	0.584899674835435	0.518141652162271	0.671470684572552	0.648719353755325
"r o"	0.58677468129673	0.597041870301358	0.648935197879536	0.756128186930174	0.627099664053751	0.47971895849324	0.630374828480987	0.634461264470169	0.576386434812278	0.596201345711609	0.533518631931031	0.566786555872504	0.656258634982039	0.717092799323615	0.514950399191794	0.539467972964594	0.577424357409179	0.511954194929461	0.800035491408122	0.665830578041272	0.702694363016677	0.636578213289464	0.423918607627336	0.453096428629222	0.470944688698974	0.656637527952836	0.541280038068047	0.500736377025037	0.813827508881554	0.457815565729235
"s h"	0.575677287797029	0.597041870301358	0.558841578858031	0.560954304744227	0.63117173979436	0.622896616874299	0.642601926447213	0.567675868210151	0.51423906023421	0.57916702154842	0.501719508173553	0.58911075282153	0.523279911577784	0.53860245189372	0.510740995383687	0.609226762572084	0.725904906457254	0.624145668377479	0.560468486587205	0.467449549652263	0.719525365723663	0.50306368166321	0.670271307908881	0.713626875091024	0.709710352549853	0.601748322829843	0.890237132207154	0.672111393760878	0.559348937992895	0.537358810740106
"n t"	0.577064461984491	0.550619608247689	0.596707012939533	0.603264726756565	0.543622111371271	0.566806400188935	0.67113182170174	0.585167281516347	0.548359187453542	0.56821638458637	0.551184811796297	0.632518913555749	0.597540757115225	0.540168156695737	0.531788014424224	0.585973832702921	0.574124789652556	0.562246924406159	0.616663216113099	0.622505985634477	0.593292845421266	0.586510263929619	0.628679293575633	0.572843341909801	0.754170165818637	0.504167513722301	0.733602981996986	0.536885794617753	0.540452014412054	0.625740194085518
"c o"	0.629777081108075	0.700202452642845	0.570592920469531	0.459955232843806	0.574162679425837	0.605183916868395	0.498593883733884	0.677394733494466	0.710429791745366	0.580383758988648	0.599472370094691	0.599032618132209	0.566454821773971	0.571482252736069	0.569672648697189	0.547218949587648	0.689609661134391	0.52871843808836	0.58412942533495	0.529016075704025	0.594695428980181	0.572205135541092	0.575889429229588	0.695826658252019	0.632317344267154	0.441146574507014	0.557141724165279	0.567679742937475	0.561868527803674	0.634578332420059
"d e"	0.553482500797625	0.504197346194019	0.667215062608537	0.551400338483376	0.737045709050188	0.544665525181555	0.569239338649857	0.569265996692533	0.520331940094805	0.625403044277075	0.617138549959957	0.623837281408905	0.563000828958276	0.623150511202618	0.56406011028638	0.551869535561481	0.541129112086317	0.628014339875687	0.677294371654195	0.769581575647019	0.659214272690296	0.560284195217319	0.53429741489634	0.590643558748807	0.451184771690626	0.534661516568408	0.507573955111428	0.535546927299505	0.582025246289904	0.54266169374083
"w e"	0.658907739044792	0.655069697868444	0.528810372517529	0.590981055849757	0.612847398961621	0.619944500206648	0.638526227125138	0.594708052410635	0.695806880079939	0.530497523939309	0.560606774391106	0.579188887510852	0.559546836142581	0.53390533748767	0.505128456972877	0.709989458671793	0.585673276800739	0.446186779459933	0.560468486587205	0.588302360050165	0.569448924919702	0.538826502634528	0.647875607883286	0.567988737317345	0.643843962522024	0.544826184183777	0.521452930446506	0.56232427366448	0.58958401572224	0.516147278737207
"o m"	0.510480100986281	0.607357928535507	0.54578453262303	0.473603756073593	0.604703247480403	0.534333116844778	0.669773255261049	0.56608573972777	0.678746816470273	0.599851558032292	0.548829321147595	0.497333498697755	0.651077645758497	0.497894127041288	0.566866379491785	0.541018168289204	0.445441647144224	0.54419312408119	0.606311555410961	0.518754988028731	0.760200288932213	0.820160694275564	0.53429741489634	0.673171836820558	0.607617448006718	0.536694450091482	0.586882385597589	0.598473691257196	0.566907707425231	0.570943736411362
"m y"	0.482736617237026	0.529987491779391	0.603235536057033	0.611453840694437	0.415351725542095	0.597803625199268	0.468705422038665	0.432514947207734	0.355824183858743	0.509812987455437	0.597116879445989	0.384472280788788	0.383393202542139	0.468145735802972	0.646845051845824	0.385998635828114	0.50153429900683	0.590617182059681	0.729052675164887	0.727397104093034	0.534384335946814	0.66042009393701	0.619081136421807	0.521060892923605	0.559864315236543	0.620044724537508	0.604726782456975	0.566340875619226	0.416992113683892	0.645184098421508
"u s"	0.481349443049564	0.453906562302544	0.479193596824526	0.510454768794017	0.675964572941057	0.464958375154986	0.607279198989227	0.422974176313446	0.834724540901502	0.539014686020904	0.515852452065765	0.550663524742652	1.10700469743023	0.443094458970706	0.496709649356663	0.393749612451169	0.503184082885142	0.566115595904366	0.553074443228535	0.532436438262456	0.460047407324291	0.641346589418973	0.459111850524699	0.506497079146237	0.493997925208714	0.422850172799349	0.459988896819732	0.4860088365243	0.631157247600091	0.401251480388171
"c h"	0.521577494485983	0.491302273401333	0.450468095107525	0.491346836272315	0.51511758118701	0.500383775166795	0.552936541361555	0.486579315608701	0.461840293433094	0.566999647146142	0.494653036227446	0.602753317623713	0.452473058856038	0.596533529568335	0.50653159157558	0.585973832702921	0.5526775992345	0.541614009749052	0.477655200970099	0.57234066811082	0.590487678303435	0.58174188780011	0.641476836447402	0.47898765312232	0.573037593242108	0.620044724537508	0.495677690538504	0.575712946846967	0.613520118924639	0.456047938062327
"c e"	0.432798346488369	0.653780190589176	0.573204329716532	0.570508271005077	0.468288710170009	0.500383775166795	0.446968358987596	0.383220964253912	0.595883650366182	0.517113412096804	0.482875582983936	0.705692670222002	0.452473058856038	0.627847625608668	0.540206822040438	0.522415824393874	0.62856765763685	0.456503236788487	0.519061843778652	0.616805381370425	0.408151815644417	0.481605989080419	0.516700793447658	0.37056815055747	0.513757842217063	0.469607643830047	0.582916964073281	0.597134823938948	0.462344730277911	0.544429321407739
"r i"	0.553482500797625	0.515802911707437	0.479193596824526	0.511819621116995	0.586378906647664	0.525476766841826	0.514896681022185	0.430924818725353	0.543484883565066	0.554832272743865	0.479342347010882	0.543222125759643	0.490466979828682	0.580876481548169	0.450406207467482	0.51621504309543	0.577424357409179	0.421685193304619	0.624057259471769	0.590582601755786	0.582072176949942	0.369549150036955	0.641476836447402	0.396459375050569	0.502231223962193	0.624110591583655	0.509556665873582	0.481992234569554	0.555569553276727	0.45251268272851
"s o"	0.52019032029852	0.482275722446453	0.557535874234531	0.520008735054867	0.521225694797923	0.47971895849324	0.427948428817911	0.464317516855362	0.425283014269525	0.560915959945003	0.553540302444999	0.550663524742652	0.488739983420834	0.530773927883637	0.439181130645863	0.56737148880759	0.463589269805655	0.510664637763392	0.619620833456567	0.581461634933303	0.572254092037533	0.50306368166321	0.454312771947786	0.44338721944431	0.533517759225411	0.504167513722301	0.48378142596558	0.589101620029455	0.42203129330545	0.54266169374083
"e t"	0.495221184924191	0.488723258842796	0.487027824565527	0.530927553638696	0.610811361091316	0.464958375154986	0.528482345429103	0.53110291311538	0.477681781070641	0.427074841519948	0.613605313986903	0.43408160734218	0.525006907985631	0.468145735802972	0.565463244889082	0.548769144912259	0.466888837562279	0.532587109586568	0.456951879565822	0.45718846197697	0.565241174242956	0.467300860691891	0.559892500639877	0.580934349563895	0.545044377480281	0.408619638137833	0.529383773495123	0.472620163341813	0.513996321398876	0.565640853410638
"u t"	0.502157055861504	0.446169518626933	0.394322796297022	0.459955232843806	0.452000407207574	0.515144358505048	0.436099827462062	0.589937666963491	0.488648964819712	0.498862350493387	0.547651575823244	0.453925337963537	0.714976512848853	0.526076813477587	0.415327842399921	0.528616605692317	0.521331705546573	0.598354525056096	0.415545236757268	0.405883023600502	0.532981752387898	0.481605989080419	0.487906321986179	0.448241824036766	0.452831431441321	0.467574710306973	0.535331905781585	0.532869192663007	0.519035501020434	0.570943736411362
"o o"	0.531287713798222	0.586725812067209	0.352540248345019	0.390347764371895	0.53344192201975	0.490051366830017	0.440175526784137	0.581987024551584	0.397255766910788	0.446542640563593	0.448720968577755	0.430360907850676	0.447292069632495	0.446225868574739	0.513547264589092	0.514664847770819	0.486686244102023	0.522270652258015	0.499837331046109	0.48683160415004	0.52316366747549	0.455379920368119	0.48950601484515	0.62300758936518	0.53022443972402	0.424883106322423	0.43421365691173	0.481992234569554	0.445967396507849	0.533823555406289
"l i"	0.511867275173744	0.46680163509523	0.518364735529529	0.509089916471038	0.490685126743357	0.432485091810828	0.404852799326151	0.605838951787304	0.387507159133836	0.464793702167009	0.489942054930042	0.550663524742652	0.431749101961868	0.54329956629977	0.420940380810731	0.483660941278601	0.362952453228627	0.493900394604493	0.579692999319748	0.434386044920762	0.561033423566209	0.348091457454164	0.369529050422319	0.391604770458113	0.375438423158623	0.534661516568408	0.487746847489888	0.516802784844022	0.444707601602459	0.537358810740106
"r a"	0.464703352800011	0.441011489509858	0.520976144776529	0.40536113992466	0.466252672299705	0.46053020015351	0.479573953564199	0.375270321842005	0.489867540791831	0.463576964726782	0.504074998822255	0.6201165819174	0.393755180989224	0.474408555011038	0.526175476013414	0.472809574006325	0.414095753456297	0.443607665127795	0.427375706131141	0.501653175236575	0.3885156458196	0.452995732303364	0.439915536217046	0.456332831690859	0.419898236427407	0.581418987599105	0.333095408041875	0.427098674521355	0.496359192723425	0.450745055061602
"t i"	0.453605959300309	0.460354098698887	0.417825479520023	0.360321013266365	0.342054362211137	0.473814725157938	0.446968358987596	0.440465589619641	0.609287986059491	0.45871001496587	0.541762849201489	0.482450700731738	0.512917933130699	0.433700230158606	0.426552919221541	0.432504495566441	0.381100075890058	0.523560209424084	0.427375706131141	0.452627978565728	0.458644823765376	0.474453424886155	0.502303557716918	0.386750165865657	0.475884667951061	0.412685505183981	0.471885161392656	0.460570357477574	0.541711809317443	0.440139289060152
"k e"	0.434185520675831	0.407484300248875	0.528810372517529	0.506360211825081	0.474396823780922	0.420676625140226	0.479573953564199	0.478628673196794	0.415534406492573	0.447759378003821	0.428699298063787	0.446483938980528	0.355761260016579	0.41804318213844	0.521966072205307	0.460408011409438	0.443791863265912	0.419106078972481	0.501316139717843	0.443507011743245	0.370282059553698	0.426769663591064	0.399923214742769	0.483842257714776	0.467651369197583	0.512299247814596	0.426282813863114	0.393626991565136	0.372899291995263	0.441906916727061
"a v"	0.446670088362996	0.441011489509858	0.425659707261023	0.386253207402959	0.307441718415963	0.516620416838873	0.489083918649042	0.402302506042488	0.494741844680307	0.48061128888997	0.423988316766382	0.303857125139526	0.404117159436308	0.388294790900124	0.457421880480995	0.372046877906616	0.404197050186426	0.515822866427669	0.443642601520215	0.386500969102725	0.412359566321164	0.398159406814009	0.414320450473509	0.47898765312232	0.442951472937147	0.430981906891645	0.47386787215481	0.461909224795823	0.330066265212023	0.443674544393969
"a y"	0.442508565800608	0.388141691059846	0.446550981237025	0.413550253862532	0.492721164613662	0.417724508472575	0.408928498648226	0.386401221218674	0.403348646771383	0.339469745823549	0.445187732604702	0.415478109884658	0.424841116330478	0.419608886940456	0.363411862099931	0.417002542320332	0.4421420793876	0.388156706986821	0.453994262222354	0.435526165773572	0.525968834593321	0.491142741339437	0.481507550550294	0.491933265368869	0.533517759225411	0.327302297214881	0.404472995479419	0.452537153568081	0.365340522562927	0.450745055061602
"s i"	0.359278114552844	0.529987491779391	0.246778173841514	0.241578861167222	0.342054362211137	0.46053020015351	0.385832869156466	0.424564304795828	0.339982696221196	0.386922505992432	0.37687850379234	0.266650130224482	0.404117159436308	0.335060827631558	0.44339053445397	0.523966019718485	0.496584947371894	0.457792793954556	0.3430836118423	0.259947554440771	0.366074308876951	0.617504708771428	0.419119529050422	0.534006505170154	0.66854385878246	0.426916039845497	0.567055277976049	0.495380907752042	0.401874574819219	0.68407190709349
"i r"	0.338470501740904	0.479696707887916	0.36037447608602	0.322105148222962	0.506973429705793	0.435437208478479	0.385832869156466	0.383220964253912	0.447217381767666	0.422207891759037	0.347434870683563	0.398114845590971	0.390301188173529	0.444660163772722	0.430762323029648	0.553419730886092	0.311809153000957	0.339153534676192	0.33568956848363	0.320373959639722	0.361866558200205	0.538826502634528	0.350332736114666	0.605207372526174	0.54175105797889	0.506200447245375	0.46395431834404	0.445842816976838	0.364080727657537	0.551499832075372
"l d"	0.421700952988667	0.446169518626933	0.37212581769752	0.390347764371895	0.372594930265703	0.405916041801972	0.483649652886274	0.421384047831065	0.459403141488856	0.43194179128086	0.383944975738446	0.426640208359172	0.373031224095054	0.460317211792889	0.458825015083697	0.362745705958951	0.437192727752664	0.372682020993991	0.344562420514034	0.387641089955535	0.387113062260684	0.455379920368119	0.438315843358075	0.446623622505947	0.390258360914884	0.341532831876398	0.366801490998493	0.423082072566609	0.388016830859936	0.353525533381648
"a i"	0.378698553177322	0.332692878051297	0.390405682426521	0.353496751651471	0.476432861651227	0.445769616815257	0.33556591085087	0.367319679430098	0.37044709552417	0.451409590324504	0.350968106656617	0.429120674686841	0.250414479137883	0.471277145407005	0.408312169386409	0.522415824393874	0.412445969577985	0.407500064477858	0.4125876194138	0.383080606544294	0.446021571735136	0.565052571346828	0.40152290760174	0.385131964334838	0.382025062161406	0.404553771091685	0.376715044809263	0.340072298835185	0.440928216886291	0.376504693051456
